experiment_id,metrics_group,metric_sample,metric_status,hardware_pass,seed,run_group,variant,payload_version,fail_reasons,state_calibrate,instruction_address,calib_complete,bist_done,wrong_read_data,abort_seen,abort_reason,abort_reason_name,abort_lane,abort_state,abort_instruction,abort_start_index_check,abort_lane_write_dq_late,abort_lane_read_dq_early,abort_dq_target_index,abort_data_start_index,idelay_data_tap_mismatch_seen,idelay_dqs_tap_mismatch_seen,data_mismatch_lane_mask,dqs_mismatch_lane_mask,bitstream_sha256,sdf_sha256,nextpnr_json_sha256,result_json,nextpnr_json,cvc_sdf,interpretation,feature,value_ps,metric,family,lane,bit,control_bit,scope,count,min_ps,median_ps,p95_ps,max_ps,spread_ps
baseline-no-lock-seed-31,seed-31-60-baseline-no-lock,baseline-no-lock-seed-31,fail,False,31,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,baseline-no-lock,3,"calib_incomplete,calib_state_not_done,bist_not_done,wrong_read_data_nonzero",17,22,False,False,2,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,f22104a4741d99f2550f94fa1b1da638cb802cb630f5869791c4e545809db1bc,4126fd6cf9cc8cd274be7846fcd3700b862e8af26a050af256d3d8155de055c1,1503db2a365b35a3c6b336047186f4238055ba8e32135494bb8f1fe2a94aa90b,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-31.json,/nix/store/16y44kkbv1g68n8fvbpavaknm6ml2pph-ypcb-ddr3-nextpnr-json-seed-31/ypcb_00338_1p1_ddr3.placed.json,/nix/store/rn6p13ihhvjbcn4pfs9wbcv975v23q64-ypcb-ddr3-cvc-sdf-seed-31/ypcb_00338_1p1_ddr3.cvc.sdf,fails without abort; final state 17 instruction 22,signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_1__dqs_vs_dq_lane__value_ps,770.5,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,1,dqs_vs_dq_lane,9,1348.0,1523.0,2276.0,2276.0,928.0
baseline-no-lock-seed-31,seed-31-60-baseline-no-lock,baseline-no-lock-seed-31,fail,False,31,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,baseline-no-lock,3,"calib_incomplete,calib_state_not_done,bist_not_done,wrong_read_data_nonzero",17,22,False,False,2,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,f22104a4741d99f2550f94fa1b1da638cb802cb630f5869791c4e545809db1bc,4126fd6cf9cc8cd274be7846fcd3700b862e8af26a050af256d3d8155de055c1,1503db2a365b35a3c6b336047186f4238055ba8e32135494bb8f1fe2a94aa90b,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-31.json,/nix/store/16y44kkbv1g68n8fvbpavaknm6ml2pph-ypcb-ddr3-nextpnr-json-seed-31/ypcb_00338_1p1_ddr3.placed.json,/nix/store/rn6p13ihhvjbcn4pfs9wbcv975v23q64-ypcb-ddr3-cvc-sdf-seed-31/ypcb_00338_1p1_ddr3.cvc.sdf,fails without abort; final state 17 instruction 22,abs_dqs_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_1__dqs_vs_dq_lane__value_ps,770.5,abs_dqs_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,1,dqs_vs_dq_lane,9,1348.0,1523.0,2276.0,2276.0,928.0
baseline-no-lock-seed-31,seed-31-60-baseline-no-lock,baseline-no-lock-seed-31,fail,False,31,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,baseline-no-lock,3,"calib_incomplete,calib_state_not_done,bist_not_done,wrong_read_data_nonzero",17,22,False,False,2,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,f22104a4741d99f2550f94fa1b1da638cb802cb630f5869791c4e545809db1bc,4126fd6cf9cc8cd274be7846fcd3700b862e8af26a050af256d3d8155de055c1,1503db2a365b35a3c6b336047186f4238055ba8e32135494bb8f1fe2a94aa90b,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-31.json,/nix/store/16y44kkbv1g68n8fvbpavaknm6ml2pph-ypcb-ddr3-nextpnr-json-seed-31/ypcb_00338_1p1_ddr3.placed.json,/nix/store/rn6p13ihhvjbcn4pfs9wbcv975v23q64-ypcb-ddr3-cvc-sdf-seed-31/ypcb_00338_1p1_ddr3.cvc.sdf,fails without abort; final state 17 instruction 22,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_1__dqs_vs_dq_bit__value_ps,673.0,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,1,dqs_vs_dq_bit,2,1603.0,1939.5,2276.0,2276.0,673.0
baseline-no-lock-seed-31,seed-31-60-baseline-no-lock,baseline-no-lock-seed-31,fail,False,31,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,baseline-no-lock,3,"calib_incomplete,calib_state_not_done,bist_not_done,wrong_read_data_nonzero",17,22,False,False,2,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,f22104a4741d99f2550f94fa1b1da638cb802cb630f5869791c4e545809db1bc,4126fd6cf9cc8cd274be7846fcd3700b862e8af26a050af256d3d8155de055c1,1503db2a365b35a3c6b336047186f4238055ba8e32135494bb8f1fe2a94aa90b,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-31.json,/nix/store/16y44kkbv1g68n8fvbpavaknm6ml2pph-ypcb-ddr3-nextpnr-json-seed-31/ypcb_00338_1p1_ddr3.placed.json,/nix/store/rn6p13ihhvjbcn4pfs9wbcv975v23q64-ypcb-ddr3-cvc-sdf-seed-31/ypcb_00338_1p1_ddr3.cvc.sdf,fails without abort; final state 17 instruction 22,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq0__ctrl_1__dqs_vs_dq_bit__value_ps,673.0,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq0,1,dqs_vs_dq_bit,2,1603.0,1939.5,2276.0,2276.0,673.0
baseline-no-lock-seed-31,seed-31-60-baseline-no-lock,baseline-no-lock-seed-31,fail,False,31,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,baseline-no-lock,3,"calib_incomplete,calib_state_not_done,bist_not_done,wrong_read_data_nonzero",17,22,False,False,2,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,f22104a4741d99f2550f94fa1b1da638cb802cb630f5869791c4e545809db1bc,4126fd6cf9cc8cd274be7846fcd3700b862e8af26a050af256d3d8155de055c1,1503db2a365b35a3c6b336047186f4238055ba8e32135494bb8f1fe2a94aa90b,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-31.json,/nix/store/16y44kkbv1g68n8fvbpavaknm6ml2pph-ypcb-ddr3-nextpnr-json-seed-31/ypcb_00338_1p1_ddr3.placed.json,/nix/store/rn6p13ihhvjbcn4pfs9wbcv975v23q64-ypcb-ddr3-cvc-sdf-seed-31/ypcb_00338_1p1_ddr3.cvc.sdf,fails without abort; final state 17 instruction 22,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_1__dqs_vs_dq_bit__value_ps,753.0,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,1,dqs_vs_dq_bit,2,1523.0,1899.5,2276.0,2276.0,753.0
baseline-no-lock-seed-31,seed-31-60-baseline-no-lock,baseline-no-lock-seed-31,fail,False,31,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,baseline-no-lock,3,"calib_incomplete,calib_state_not_done,bist_not_done,wrong_read_data_nonzero",17,22,False,False,2,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,f22104a4741d99f2550f94fa1b1da638cb802cb630f5869791c4e545809db1bc,4126fd6cf9cc8cd274be7846fcd3700b862e8af26a050af256d3d8155de055c1,1503db2a365b35a3c6b336047186f4238055ba8e32135494bb8f1fe2a94aa90b,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-31.json,/nix/store/16y44kkbv1g68n8fvbpavaknm6ml2pph-ypcb-ddr3-nextpnr-json-seed-31/ypcb_00338_1p1_ddr3.placed.json,/nix/store/rn6p13ihhvjbcn4pfs9wbcv975v23q64-ypcb-ddr3-cvc-sdf-seed-31/ypcb_00338_1p1_ddr3.cvc.sdf,fails without abort; final state 17 instruction 22,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq1__ctrl_1__dqs_vs_dq_bit__value_ps,753.0,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq1,1,dqs_vs_dq_bit,2,1523.0,1899.5,2276.0,2276.0,753.0
baseline-no-lock-seed-31,seed-31-60-baseline-no-lock,baseline-no-lock-seed-31,fail,False,31,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,baseline-no-lock,3,"calib_incomplete,calib_state_not_done,bist_not_done,wrong_read_data_nonzero",17,22,False,False,2,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,f22104a4741d99f2550f94fa1b1da638cb802cb630f5869791c4e545809db1bc,4126fd6cf9cc8cd274be7846fcd3700b862e8af26a050af256d3d8155de055c1,1503db2a365b35a3c6b336047186f4238055ba8e32135494bb8f1fe2a94aa90b,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-31.json,/nix/store/16y44kkbv1g68n8fvbpavaknm6ml2pph-ypcb-ddr3-nextpnr-json-seed-31/ypcb_00338_1p1_ddr3.placed.json,/nix/store/rn6p13ihhvjbcn4pfs9wbcv975v23q64-ypcb-ddr3-cvc-sdf-seed-31/ypcb_00338_1p1_ddr3.cvc.sdf,fails without abort; final state 17 instruction 22,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_1__dqs_vs_dq_bit__value_ps,788.0,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq2,1,dqs_vs_dq_bit,2,1488.0,1882.0,2276.0,2276.0,788.0
baseline-no-lock-seed-31,seed-31-60-baseline-no-lock,baseline-no-lock-seed-31,fail,False,31,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,baseline-no-lock,3,"calib_incomplete,calib_state_not_done,bist_not_done,wrong_read_data_nonzero",17,22,False,False,2,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,f22104a4741d99f2550f94fa1b1da638cb802cb630f5869791c4e545809db1bc,4126fd6cf9cc8cd274be7846fcd3700b862e8af26a050af256d3d8155de055c1,1503db2a365b35a3c6b336047186f4238055ba8e32135494bb8f1fe2a94aa90b,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-31.json,/nix/store/16y44kkbv1g68n8fvbpavaknm6ml2pph-ypcb-ddr3-nextpnr-json-seed-31/ypcb_00338_1p1_ddr3.placed.json,/nix/store/rn6p13ihhvjbcn4pfs9wbcv975v23q64-ypcb-ddr3-cvc-sdf-seed-31/ypcb_00338_1p1_ddr3.cvc.sdf,fails without abort; final state 17 instruction 22,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq2__ctrl_1__dqs_vs_dq_bit__value_ps,788.0,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq2,1,dqs_vs_dq_bit,2,1488.0,1882.0,2276.0,2276.0,788.0
baseline-no-lock-seed-31,seed-31-60-baseline-no-lock,baseline-no-lock-seed-31,fail,False,31,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,baseline-no-lock,3,"calib_incomplete,calib_state_not_done,bist_not_done,wrong_read_data_nonzero",17,22,False,False,2,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,f22104a4741d99f2550f94fa1b1da638cb802cb630f5869791c4e545809db1bc,4126fd6cf9cc8cd274be7846fcd3700b862e8af26a050af256d3d8155de055c1,1503db2a365b35a3c6b336047186f4238055ba8e32135494bb8f1fe2a94aa90b,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-31.json,/nix/store/16y44kkbv1g68n8fvbpavaknm6ml2pph-ypcb-ddr3-nextpnr-json-seed-31/ypcb_00338_1p1_ddr3.placed.json,/nix/store/rn6p13ihhvjbcn4pfs9wbcv975v23q64-ypcb-ddr3-cvc-sdf-seed-31/ypcb_00338_1p1_ddr3.cvc.sdf,fails without abort; final state 17 instruction 22,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_1__dqs_vs_dq_bit__value_ps,847.0,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,1,dqs_vs_dq_bit,2,1429.0,1852.5,2276.0,2276.0,847.0
baseline-no-lock-seed-31,seed-31-60-baseline-no-lock,baseline-no-lock-seed-31,fail,False,31,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,baseline-no-lock,3,"calib_incomplete,calib_state_not_done,bist_not_done,wrong_read_data_nonzero",17,22,False,False,2,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,f22104a4741d99f2550f94fa1b1da638cb802cb630f5869791c4e545809db1bc,4126fd6cf9cc8cd274be7846fcd3700b862e8af26a050af256d3d8155de055c1,1503db2a365b35a3c6b336047186f4238055ba8e32135494bb8f1fe2a94aa90b,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-31.json,/nix/store/16y44kkbv1g68n8fvbpavaknm6ml2pph-ypcb-ddr3-nextpnr-json-seed-31/ypcb_00338_1p1_ddr3.placed.json,/nix/store/rn6p13ihhvjbcn4pfs9wbcv975v23q64-ypcb-ddr3-cvc-sdf-seed-31/ypcb_00338_1p1_ddr3.cvc.sdf,fails without abort; final state 17 instruction 22,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq3__ctrl_1__dqs_vs_dq_bit__value_ps,847.0,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq3,1,dqs_vs_dq_bit,2,1429.0,1852.5,2276.0,2276.0,847.0
baseline-no-lock-seed-31,seed-31-60-baseline-no-lock,baseline-no-lock-seed-31,fail,False,31,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,baseline-no-lock,3,"calib_incomplete,calib_state_not_done,bist_not_done,wrong_read_data_nonzero",17,22,False,False,2,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,f22104a4741d99f2550f94fa1b1da638cb802cb630f5869791c4e545809db1bc,4126fd6cf9cc8cd274be7846fcd3700b862e8af26a050af256d3d8155de055c1,1503db2a365b35a3c6b336047186f4238055ba8e32135494bb8f1fe2a94aa90b,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-31.json,/nix/store/16y44kkbv1g68n8fvbpavaknm6ml2pph-ypcb-ddr3-nextpnr-json-seed-31/ypcb_00338_1p1_ddr3.placed.json,/nix/store/rn6p13ihhvjbcn4pfs9wbcv975v23q64-ypcb-ddr3-cvc-sdf-seed-31/ypcb_00338_1p1_ddr3.cvc.sdf,fails without abort; final state 17 instruction 22,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_1__dqs_vs_dq_bit__value_ps,668.0,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,1,dqs_vs_dq_bit,2,1608.0,1942.0,2276.0,2276.0,668.0
baseline-no-lock-seed-31,seed-31-60-baseline-no-lock,baseline-no-lock-seed-31,fail,False,31,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,baseline-no-lock,3,"calib_incomplete,calib_state_not_done,bist_not_done,wrong_read_data_nonzero",17,22,False,False,2,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,f22104a4741d99f2550f94fa1b1da638cb802cb630f5869791c4e545809db1bc,4126fd6cf9cc8cd274be7846fcd3700b862e8af26a050af256d3d8155de055c1,1503db2a365b35a3c6b336047186f4238055ba8e32135494bb8f1fe2a94aa90b,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-31.json,/nix/store/16y44kkbv1g68n8fvbpavaknm6ml2pph-ypcb-ddr3-nextpnr-json-seed-31/ypcb_00338_1p1_ddr3.placed.json,/nix/store/rn6p13ihhvjbcn4pfs9wbcv975v23q64-ypcb-ddr3-cvc-sdf-seed-31/ypcb_00338_1p1_ddr3.cvc.sdf,fails without abort; final state 17 instruction 22,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq4__ctrl_1__dqs_vs_dq_bit__value_ps,668.0,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq4,1,dqs_vs_dq_bit,2,1608.0,1942.0,2276.0,2276.0,668.0
baseline-no-lock-seed-31,seed-31-60-baseline-no-lock,baseline-no-lock-seed-31,fail,False,31,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,baseline-no-lock,3,"calib_incomplete,calib_state_not_done,bist_not_done,wrong_read_data_nonzero",17,22,False,False,2,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,f22104a4741d99f2550f94fa1b1da638cb802cb630f5869791c4e545809db1bc,4126fd6cf9cc8cd274be7846fcd3700b862e8af26a050af256d3d8155de055c1,1503db2a365b35a3c6b336047186f4238055ba8e32135494bb8f1fe2a94aa90b,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-31.json,/nix/store/16y44kkbv1g68n8fvbpavaknm6ml2pph-ypcb-ddr3-nextpnr-json-seed-31/ypcb_00338_1p1_ddr3.placed.json,/nix/store/rn6p13ihhvjbcn4pfs9wbcv975v23q64-ypcb-ddr3-cvc-sdf-seed-31/ypcb_00338_1p1_ddr3.cvc.sdf,fails without abort; final state 17 instruction 22,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_1__dqs_vs_dq_bit__value_ps,928.0,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,1,dqs_vs_dq_bit,2,1348.0,1812.0,2276.0,2276.0,928.0
baseline-no-lock-seed-31,seed-31-60-baseline-no-lock,baseline-no-lock-seed-31,fail,False,31,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,baseline-no-lock,3,"calib_incomplete,calib_state_not_done,bist_not_done,wrong_read_data_nonzero",17,22,False,False,2,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,f22104a4741d99f2550f94fa1b1da638cb802cb630f5869791c4e545809db1bc,4126fd6cf9cc8cd274be7846fcd3700b862e8af26a050af256d3d8155de055c1,1503db2a365b35a3c6b336047186f4238055ba8e32135494bb8f1fe2a94aa90b,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-31.json,/nix/store/16y44kkbv1g68n8fvbpavaknm6ml2pph-ypcb-ddr3-nextpnr-json-seed-31/ypcb_00338_1p1_ddr3.placed.json,/nix/store/rn6p13ihhvjbcn4pfs9wbcv975v23q64-ypcb-ddr3-cvc-sdf-seed-31/ypcb_00338_1p1_ddr3.cvc.sdf,fails without abort; final state 17 instruction 22,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq5__ctrl_1__dqs_vs_dq_bit__value_ps,928.0,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq5,1,dqs_vs_dq_bit,2,1348.0,1812.0,2276.0,2276.0,928.0
baseline-no-lock-seed-31,seed-31-60-baseline-no-lock,baseline-no-lock-seed-31,fail,False,31,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,baseline-no-lock,3,"calib_incomplete,calib_state_not_done,bist_not_done,wrong_read_data_nonzero",17,22,False,False,2,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,f22104a4741d99f2550f94fa1b1da638cb802cb630f5869791c4e545809db1bc,4126fd6cf9cc8cd274be7846fcd3700b862e8af26a050af256d3d8155de055c1,1503db2a365b35a3c6b336047186f4238055ba8e32135494bb8f1fe2a94aa90b,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-31.json,/nix/store/16y44kkbv1g68n8fvbpavaknm6ml2pph-ypcb-ddr3-nextpnr-json-seed-31/ypcb_00338_1p1_ddr3.placed.json,/nix/store/rn6p13ihhvjbcn4pfs9wbcv975v23q64-ypcb-ddr3-cvc-sdf-seed-31/ypcb_00338_1p1_ddr3.cvc.sdf,fails without abort; final state 17 instruction 22,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_1__dqs_vs_dq_bit__value_ps,880.0,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,1,dqs_vs_dq_bit,2,1396.0,1836.0,2276.0,2276.0,880.0
baseline-no-lock-seed-31,seed-31-60-baseline-no-lock,baseline-no-lock-seed-31,fail,False,31,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,baseline-no-lock,3,"calib_incomplete,calib_state_not_done,bist_not_done,wrong_read_data_nonzero",17,22,False,False,2,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,f22104a4741d99f2550f94fa1b1da638cb802cb630f5869791c4e545809db1bc,4126fd6cf9cc8cd274be7846fcd3700b862e8af26a050af256d3d8155de055c1,1503db2a365b35a3c6b336047186f4238055ba8e32135494bb8f1fe2a94aa90b,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-31.json,/nix/store/16y44kkbv1g68n8fvbpavaknm6ml2pph-ypcb-ddr3-nextpnr-json-seed-31/ypcb_00338_1p1_ddr3.placed.json,/nix/store/rn6p13ihhvjbcn4pfs9wbcv975v23q64-ypcb-ddr3-cvc-sdf-seed-31/ypcb_00338_1p1_ddr3.cvc.sdf,fails without abort; final state 17 instruction 22,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq6__ctrl_1__dqs_vs_dq_bit__value_ps,880.0,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq6,1,dqs_vs_dq_bit,2,1396.0,1836.0,2276.0,2276.0,880.0
baseline-no-lock-seed-31,seed-31-60-baseline-no-lock,baseline-no-lock-seed-31,fail,False,31,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,baseline-no-lock,3,"calib_incomplete,calib_state_not_done,bist_not_done,wrong_read_data_nonzero",17,22,False,False,2,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,f22104a4741d99f2550f94fa1b1da638cb802cb630f5869791c4e545809db1bc,4126fd6cf9cc8cd274be7846fcd3700b862e8af26a050af256d3d8155de055c1,1503db2a365b35a3c6b336047186f4238055ba8e32135494bb8f1fe2a94aa90b,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-31.json,/nix/store/16y44kkbv1g68n8fvbpavaknm6ml2pph-ypcb-ddr3-nextpnr-json-seed-31/ypcb_00338_1p1_ddr3.placed.json,/nix/store/rn6p13ihhvjbcn4pfs9wbcv975v23q64-ypcb-ddr3-cvc-sdf-seed-31/ypcb_00338_1p1_ddr3.cvc.sdf,fails without abort; final state 17 instruction 22,signed_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_1__dqs_vs_dq_bit__value_ps,706.0,signed_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,1,dqs_vs_dq_bit,2,1570.0,1923.0,2276.0,2276.0,706.0
baseline-no-lock-seed-31,seed-31-60-baseline-no-lock,baseline-no-lock-seed-31,fail,False,31,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,baseline-no-lock,3,"calib_incomplete,calib_state_not_done,bist_not_done,wrong_read_data_nonzero",17,22,False,False,2,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,f22104a4741d99f2550f94fa1b1da638cb802cb630f5869791c4e545809db1bc,4126fd6cf9cc8cd274be7846fcd3700b862e8af26a050af256d3d8155de055c1,1503db2a365b35a3c6b336047186f4238055ba8e32135494bb8f1fe2a94aa90b,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-31.json,/nix/store/16y44kkbv1g68n8fvbpavaknm6ml2pph-ypcb-ddr3-nextpnr-json-seed-31/ypcb_00338_1p1_ddr3.placed.json,/nix/store/rn6p13ihhvjbcn4pfs9wbcv975v23q64-ypcb-ddr3-cvc-sdf-seed-31/ypcb_00338_1p1_ddr3.cvc.sdf,fails without abort; final state 17 instruction 22,abs_dqs_minus_dq_bit__idelay_cntvaluein_skew__lane0__dq7__ctrl_1__dqs_vs_dq_bit__value_ps,706.0,abs_dqs_minus_dq_bit,idelay_cntvaluein_skew,lane0,dq7,1,dqs_vs_dq_bit,2,1570.0,1923.0,2276.0,2276.0,706.0
baseline-no-lock-seed-31,seed-31-60-baseline-no-lock,baseline-no-lock-seed-31,fail,False,31,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,baseline-no-lock,3,"calib_incomplete,calib_state_not_done,bist_not_done,wrong_read_data_nonzero",17,22,False,False,2,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,f22104a4741d99f2550f94fa1b1da638cb802cb630f5869791c4e545809db1bc,4126fd6cf9cc8cd274be7846fcd3700b862e8af26a050af256d3d8155de055c1,1503db2a365b35a3c6b336047186f4238055ba8e32135494bb8f1fe2a94aa90b,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-31.json,/nix/store/16y44kkbv1g68n8fvbpavaknm6ml2pph-ypcb-ddr3-nextpnr-json-seed-31/ypcb_00338_1p1_ddr3.placed.json,/nix/store/rn6p13ihhvjbcn4pfs9wbcv975v23q64-ypcb-ddr3-cvc-sdf-seed-31/ypcb_00338_1p1_ddr3.cvc.sdf,fails without abort; final state 17 instruction 22,dq_lane_range__idelay_cntvaluein_skew__lane0__no_bit__ctrl_2__dq_lane__value_ps,362.0,dq_lane_range,idelay_cntvaluein_skew,lane0,,2,dq_lane,8,1537.0,1711.0,1899.0,1899.0,362.0
baseline-no-lock-seed-31,seed-31-60-baseline-no-lock,baseline-no-lock-seed-31,fail,False,31,seed_31_60_baseline_cntvaluein3_lock_long_poll_500,baseline-no-lock,3,"calib_incomplete,calib_state_not_done,bist_not_done,wrong_read_data_nonzero",17,22,False,False,2,False,0,none,0,0,0,0,False,False,0,0,False,False,0,0,f22104a4741d99f2550f94fa1b1da638cb802cb630f5869791c4e545809db1bc,4126fd6cf9cc8cd274be7846fcd3700b862e8af26a050af256d3d8155de055c1,1503db2a365b35a3c6b336047186f4238055ba8e32135494bb8f1fe2a94aa90b,artifacts/hardware/seed-31-60-baseline-cntvaluein3-lock/baseline-no-lock-seed-31.json,/nix/store/16y44kkbv1g68n8fvbpavaknm6ml2pph-ypcb-ddr3-nextpnr-json-seed-31/ypcb_00338_1p1_ddr3.placed.json,/nix/store/rn6p13ihhvjbcn4pfs9wbcv975v23q64-ypcb-ddr3-cvc-sdf-seed-31/ypcb_00338_1p1_ddr3.cvc.sdf,fails without abort; final state 17 instruction 22,signed_dqs_minus_dq_median__idelay_cntvaluein_skew__lane0__dqs0__ctrl_2__dqs_vs_dq_lane__value_ps,198.0,signed_dqs_minus_dq_median,idelay_cntvaluein_skew,lane0,dqs0,2,dqs_vs_dq_lane,9,1537.0,1804.0,1909.0,1909.0,372.0
